PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,
34275247,[Resting-state functional magnetic resonance imaging analysis of abnormal directional functional connectivity of the nucleus accumbens in patients with chronic tinnitus],"Cui JL, Chen YC, Hu JH, Xing CH, Gu JP, Yin XD.",Zhonghua Yi Xue Za Zhi. 2021 Jul 20;101(27):2127-2132. doi: 10.3760/cma.j.cn112137-20201109-03040.,Cui JL,Zhonghua Yi Xue Za Zhi,2021,2021/07/18,,,10.3760/cma.j.cn112137-20201109-03040,,,,,,,,,,,
33763126,Resting-State Network Plasticity Induced by Music Therapy after Traumatic Brain Injury,"Martínez-Molina N, Siponkoski ST, Kuusela L, Laitinen S, Holma M, Ahlfors M, Jordan-Kilkki P, Ala-Kauhaluoma K, Melkas S, Pekkola J, Rodríguez-Fornells A, Laine M, Ylinen A, Rantanen P, Koskinen S, Cowley BU, Särkämö T.",Neural Plast. 2021 Mar 8;2021:6682471. doi: 10.1155/2021/6682471. eCollection 2021.,Martínez-Molina N,Neural Plast,2021,2021/03/25,PMC7964116,,10.1155/2021/6682471,,,,,,,,,,,
34120905,Ventral Tegmental Area Disconnection Contributes Two Years Early to Correctly Classify Patients Converted to Alzheimer's Disease: Implications for Treatment,"Serra L, D'Amelio M, Esposito S, Di Domenico C, Koch G, Marra C, Mercuri NB, Caltagirone C, Artusi CA, Lopiano L, Cercignani M, Bozzali M.",J Alzheimers Dis. 2021;82(3):985-1000. doi: 10.3233/JAD-210171.,Serra L,J Alzheimers Dis,2021,2021/06/14,,,10.3233/JAD-210171,,,,,,,,,,,
34744676,Classification of Obsessive-Compulsive Disorder Using Distance Correlation on Resting-State Functional MRI Images,"Luo Q, Liu W, Jin L, Chang C, Peng Z.",Front Neuroinform. 2021 Oct 20;15:676491. doi: 10.3389/fninf.2021.676491. eCollection 2021.,Luo Q,Front Neuroinform,2021,2021/11/08,PMC8564498,,10.3389/fninf.2021.676491,,,,,,,,,,,
33815090,Thalamocortical Functional Connectivity in Patients With White Matter Hyperintensities,"Chen C, Wang X, Cao S, Zhang J, Wang Z, Pan W, Yang J, Tian Y, Qiu B, Wei Q, Wang K.",Front Aging Neurosci. 2021 Mar 18;13:632237. doi: 10.3389/fnagi.2021.632237. eCollection 2021.,Chen C,Front Aging Neurosci,2021,2021/04/05,PMC8012554,,10.3389/fnagi.2021.632237,,,,,,,,,,,
32748315,Altered resting-state network connectivity in panic disorder: an independent ComponentAnalysis,"Ni MF, Zhang BW, Chang Y, Huang XF, Wang XM.",Brain Imaging Behav. 2021 Jun;15(3):1313-1322. doi: 10.1007/s11682-020-00329-z.,Ni MF,Brain Imaging Behav,2021,2020/08/05,,,10.1007/s11682-020-00329-z,,,,,,,,,,,
33637228,Paradoxical relationship between distress and functional network topology in phantom sound perception,"Yoo HB, Mohan A, De Ridder D, Vanneste S.",Prog Brain Res. 2021;260:367-395. doi: 10.1016/bs.pbr.2020.08.007. Epub 2020 Oct 24.,Yoo HB,Prog Brain Res,2021,2021/02/27,,,10.1016/bs.pbr.2020.08.007,,,,,,,,,,,
33580032,"Intermittent theta burst stimulation for negative symptoms of schizophrenia-A double-blind, sham-controlled pilot study","Bation R, Magnin C, Poulet E, Mondino M, Brunelin J.",NPJ Schizophr. 2021 Feb 12;7(1):10. doi: 10.1038/s41537-021-00138-3.,Bation R,NPJ Schizophr,2021,2021/02/13,PMC7880987,,10.1038/s41537-021-00138-3,,,,,,,,,,,
34557085,Altered Brain Functional Network in Subtypes of Parkinson's Disease: A Dynamic Perspective,"Zhu J, Zeng Q, Shi Q, Li J, Dong S, Lai C, Cheng G.",Front Aging Neurosci. 2021 Sep 7;13:710735. doi: 10.3389/fnagi.2021.710735. eCollection 2021.,Zhu J,Front Aging Neurosci,2021,2021/09/24,PMC8452898,,10.3389/fnagi.2021.710735,,,,,,,,,,,
34659996,Feasibility of Contrasting Brain Connectivity Patterns in Cognitive and Motor Cerebral Networks to Clinical Outcomes in Patients Surviving Acute Respiratory Failure: A Pilot Study,"Morelli N, Johnson NF, Cassity EP, Kalema AG, Morris PE, Montgomery-Yates AA, Mayer KP.",Cureus. 2021 Sep 7;13(9):e17785. doi: 10.7759/cureus.17785. eCollection 2021 Sep.,Morelli N,Cureus,2021,2021/10/18,PMC8495532,,10.7759/cureus.17785,,,,,,,,,,,
33350441,Connectome-Based Prediction of Optimal Weight Loss Six Months After Bariatric Surgery,"Zhang W, Ji G, Manza P, Li G, Hu Y, Wang J, Lv G, He Y, von Deneen KM, Han Y, Cui G, Tomasi D, Volkow ND, Nie Y, Wang GJ, Zhang Y.",Cereb Cortex. 2021 Mar 31;31(5):2561-2573. doi: 10.1093/cercor/bhaa374.,Zhang W,Cereb Cortex,2021,2020/12/22,PMC8248852,,10.1093/cercor/bhaa374,,,,,,,,,,,
32819168,Left Ear Hearing Predicts Functional Activity in the Brains of Patients with Alzheimer's Disease Dementia,"Aylward A, Naidu SR, Mellum C, King JB, Jones KG, Anderson JS, Foster NL, Gurgel RK.",Ann Otol Rhinol Laryngol. 2021 Apr;130(4):343-349. doi: 10.1177/0003489420952467. Epub 2020 Aug 20.,Aylward A,Ann Otol Rhinol Laryngol,2021,2020/08/22,,,10.1177/0003489420952467,,,,,,,,,,,
34891600,Dynamic patterns within the default mode network in schizophrenia subgroups,"Sendi MSE, Zendehrouh E, Turner JA, Calhoun VD.",Annu Int Conf IEEE Eng Med Biol Soc. 2021 Nov;2021:1640-1643. doi: 10.1109/EMBC46164.2021.9629825.,Sendi MSE,Annu Int Conf IEEE Eng Med Biol Soc,2021,2021/12/11,,,10.1109/EMBC46164.2021.9629825,,,,,,,,,,,
34721097,Bridging the Gap? Altered Thalamocortical Connectivity in Psychotic and Psychedelic States,"Avram M, Rogg H, Korda A, Andreou C, Müller F, Borgwardt S.",Front Psychiatry. 2021 Oct 13;12:706017. doi: 10.3389/fpsyt.2021.706017. eCollection 2021.,Avram M,Front Psychiatry,2021,2021/11/01,PMC8548726,,10.3389/fpsyt.2021.706017,,,,,,,,,,,
34621320,The Influence of Stomach Back-Shu and Front-Mu Points on Insular Functional Connectivity in Functional Dyspepsia Rat Models,"Chen Y, Zhao Y, Tan RY, Zhang PY, Long T, Shi Y, Zheng HB.",Evid Based Complement Alternat Med. 2021 Sep 14;2021:2771094. doi: 10.1155/2021/2771094. eCollection 2021.,Chen Y,Evid Based Complement Alternat Med,2021,2021/10/08,PMC8490795,,10.1155/2021/2771094,,,,,,,,,,,
32151293,Sub-regional anterior cingulate cortex functional connectivity revealed default network subsystem dysfunction in patients with major depressive disorder,"Peng X, Wu X, Gong R, Yang R, Wang X, Zhu W, Lin P.",Psychol Med. 2021 Jul;51(10):1687-1695. doi: 10.1017/S0033291720000434. Epub 2020 Mar 10.,Peng X,Psychol Med,2021,2020/03/11,,,10.1017/S0033291720000434,,,,,,,,,,,
34537314,"Where in the Brain is ""the Other's"" Hand? Mapping Dysfunctional Neural Networks in Somatoparaphrenia","Saetta G, Michels L, Brugger P.",Neuroscience. 2021 Nov 10;476:21-33. doi: 10.1016/j.neuroscience.2021.09.007. Epub 2021 Sep 17.,Saetta G,Neuroscience,2021,2021/09/19,,,10.1016/j.neuroscience.2021.09.007,,,,,,,,,,,
33776637,Altered Functional Connectivity Within and Between Salience and Sensorimotor Networks in Patients With Functional Constipation,"Duan S, Liu L, Li G, Wang J, Hu Y, Zhang W, Tan Z, Jia Z, Zhang L, von Deneen KM, Zhang Y, Nie Y, Cui G.",Front Neurosci. 2021 Mar 11;15:628880. doi: 10.3389/fnins.2021.628880. eCollection 2021.,Duan S,Front Neurosci,2021,2021/03/29,PMC7991789,,10.3389/fnins.2021.628880,,,,,,,,,,,
34947943,Multiscale Entropy of Resting-State Functional Magnetic Resonance Imaging Differentiates Progressive Supranuclear Palsy and Multiple System Atrophy,"Kadota K, Onoda K, Abe S, Hamada C, Mitaki S, Oguro H, Nagai A, Kitagaki H, Yamaguchi S.",Life (Basel). 2021 Dec 16;11(12):1411. doi: 10.3390/life11121411.,Kadota K,Life (Basel),2021,2021/12/24,PMC8707613,,10.3390/life11121411,,,,,,,,,,,
34474318,Time-delay structure predicts clinical scores for patients with disorders of consciousness using resting-state fMRI,"Cao B, Guo Y, Guo Y, Xie Q, Chen L, Huang H, Yu R, Huang R.",Neuroimage Clin. 2021;32:102797. doi: 10.1016/j.nicl.2021.102797. Epub 2021 Aug 28.,Cao B,Neuroimage Clin,2021,2021/09/02,PMC8478145,,10.1016/j.nicl.2021.102797,,,,,,,,,,,
35069176,Abnormal Static and Dynamic Functional Network Connectivity in Patients With Presbycusis,"Xing C, Chen YC, Shang S, Xu JJ, Chen H, Yin X, Wu Y, Zheng JX.",Front Aging Neurosci. 2022 Jan 5;13:774901. doi: 10.3389/fnagi.2021.774901. eCollection 2021.,Xing C,Front Aging Neurosci,2022,2022/01/24,PMC8766420,,10.3389/fnagi.2021.774901,,,,,,,,,,,
32737824,Changes in the topological organization of the default mode network in autism spectrum disorder,"Chen L, Chen Y, Zheng H, Zhang B, Wang F, Fang J, Li Y, Chen Q, Zhang S.",Brain Imaging Behav. 2021 Apr;15(2):1058-1067. doi: 10.1007/s11682-020-00312-8.,Chen L,Brain Imaging Behav,2021,2020/08/02,,,10.1007/s11682-020-00312-8,,,,,,,,,,,
34023405,Disrupted functional brain network topology in Parkinson's disease patients with freezing of gait,"Li N, Suo X, Zhang J, Lei D, Wang L, Li J, Peng J, Duan L, Gong Q, Peng R.",Neurosci Lett. 2021 Aug 10;759:135970. doi: 10.1016/j.neulet.2021.135970. Epub 2021 May 21.,Li N,Neurosci Lett,2021,2021/05/23,,,10.1016/j.neulet.2021.135970,,,,,,,,,,,
32500814,Spatial patterns of intrinsic brain activity and functional connectivity in facial synkinesis patients,"Ma J, Hua XY, Zheng MX, Wu JJ, Huo BB, Xing XX, Ding W, Xu JG.",Br J Neurosurg. 2021 Dec;35(6):730-735. doi: 10.1080/02688697.2020.1773396. Epub 2020 Jun 5.,Ma J,Br J Neurosurg,2021,2020/06/06,,,10.1080/02688697.2020.1773396,,,,,,,,,,,
33301816,The alteration of cognitive function networks in remitted patients with major depressive disorder: an independent component analysis,"Liu G, Jiao K, Zhong Y, Hao Z, Wang C, Xu H, Teng C, Song X, Xiao C, Fox PT, Zhang N, Wang C.",Behav Brain Res. 2021 Feb 26;400:113018. doi: 10.1016/j.bbr.2020.113018. Epub 2020 Dec 7.,Liu G,Behav Brain Res,2021,2020/12/10,,,10.1016/j.bbr.2020.113018,,,,,,,,,,,
33478362,Long-Range Auditory Functional Connectivity in Hearing Loss and Rehabilitation,"Ponticorvo S, Manara R, Pfeuffer J, Cappiello A, Cuoco S, Pellecchia MT, Troisi D, Scarpa A, Cassandro E, Di Salle F, Esposito F.",Brain Connect. 2021 Aug;11(6):483-492. doi: 10.1089/brain.2020.0814. Epub 2021 Apr 15.,Ponticorvo S,Brain Connect,2021,2021/01/22,,,10.1089/brain.2020.0814,,,,,,,,,,,
33638263,Eight-week antidepressant treatment reduces functional connectivity in first-episode drug-naïve patients with major depressive disorder,"Li L, Su YA, Wu YK, Castellanos FX, Li K, Li JT, Si TM, Yan CG.",Hum Brain Mapp. 2021 Jun 1;42(8):2593-2605. doi: 10.1002/hbm.25391. Epub 2021 Feb 27.,Li L,Hum Brain Mapp,2021,2021/02/27,PMC8090770,,10.1002/hbm.25391,,,,,,,,,,,
33502720,Functional connectivity of posterior cingulate gyrus in heroin dependents treated by methadone maintenance and protracted abstinence measures: an event-related fMRI study,"Wei X, Chen J, Zhu J, Li Q, Li W, Wang W.",Brain Imaging Behav. 2021 Oct;15(5):2472-2480. doi: 10.1007/s11682-020-00447-8. Epub 2021 Jan 27.,Wei X,Brain Imaging Behav,2021,2021/01/27,,,10.1007/s11682-020-00447-8,,,,,,,,,,,
34829414,Intraoperative Resting-State Functional Connectivity Based on RGB Imaging,"Caredda C, Mahieu-Williame L, Sablong R, Sdika M, Schneider FC, Guyotat J, Montcel B.",Diagnostics (Basel). 2021 Nov 9;11(11):2067. doi: 10.3390/diagnostics11112067.,Caredda C,Diagnostics (Basel),2021,2021/11/27,PMC8625493,,10.3390/diagnostics11112067,,,,,,,,,,,
33519683,Atypical Resting-State Functional Connectivity Dynamics Correlate With Early Cognitive Dysfunction in HIV Infection,"Nguchu BA, Zhao J, Wang Y, Li Y, Wei Y, Uwisengeyimana JD, Wang X, Qiu B, Li H.",Front Neurol. 2021 Jan 14;11:606592. doi: 10.3389/fneur.2020.606592. eCollection 2020.,Nguchu BA,Front Neurol,2021,2021/02/01,PMC7841016,,10.3389/fneur.2020.606592,,,,,,,,,,,
34032606,Dexmedetomidine inhibits unstable motor network in patients with primary motor area gliomas,"Yu T, Yu S, Zuo Z, Lin N, Wang J, Zhao Y, Lin S.",Aging (Albany NY). 2021 May 25;13(11):15139-15150. doi: 10.18632/aging.203077. Epub 2021 May 25.,Yu T,Aging (Albany NY),2021,2021/05/25,PMC8221338,,10.18632/aging.203077,,,,,,,,,,,
34467604,Increased network centrality of the anterior insula in early abstinence from alcohol,"Bordier C, Weil G, Bach P, Scuppa G, Nicolini C, Forcellini G, Pérez-Ramirez U, Moratal D, Canals S, Hoffmann S, Hermann D, Vollstädt-Klein S, Kiefer F, Kirsch P, Sommer WH, Bifone A.",Addict Biol. 2022 Jan;27(1):e13096. doi: 10.1111/adb.13096. Epub 2021 Aug 31.,Bordier C,Addict Biol,2022,2021/09/01,,,10.1111/adb.13096,,,,,,,,,,,
32323112,Abnormal large-scale resting-state functional networks in drug-free major depressive disorder,"Luo L, Wu H, Xu J, Chen F, Wu F, Wang C, Wang J.",Brain Imaging Behav. 2021 Feb;15(1):96-106. doi: 10.1007/s11682-019-00236-y.,Luo L,Brain Imaging Behav,2021,2020/04/24,,,10.1007/s11682-019-00236-y,,,,,,,,,,,
33931998,[Mind-regulating and spleen-strengthening needling technique improves abdominal hypersensitivity and emotion by enhancing functional connectivity between hippocampus and brain regions in diarrhea-predominant irritable bowel syndrome patients],"Geng H, Weng SJ, Zhao TT, Chen L, Wu XL, Zhou JL, Sun JH, Pei LX.",Zhen Ci Yan Jiu. 2021 Apr 25;46(4):318-25. doi: 10.13702/j.1000-0607.200569.,Geng H,Zhen Ci Yan Jiu,2021,2021/05/01,,,10.13702/j.1000-0607.200569,,,,,,,,,,,
33420533,Resting-State Functional Connectivity and Brain Network Abnormalities in Depressive Patients with Suicidal Ideation,"Chen VC, Chou YS, Tsai YH, Huang YC, McIntyre RS, Weng JC.",Brain Topogr. 2021 Mar;34(2):234-244. doi: 10.1007/s10548-020-00817-x. Epub 2021 Jan 8.,Chen VC,Brain Topogr,2021,2021/01/09,,,10.1007/s10548-020-00817-x,,,,,,,,,,,
34773159,Functional MRI connectivity of the primary motor cortex in functional dystonia patients,"Piramide N, Sarasso E, Tomic A, Canu E, Petrovic IN, Svetel M, Basaia S, Dragasevic Miskovic N, Kostic VS, Filippi M, Agosta F.",J Neurol. 2021 Nov 12. doi: 10.1007/s00415-021-10879-x. Online ahead of print.,Piramide N,J Neurol,2021,2021/11/13,,,10.1007/s00415-021-10879-x,,,,,,,,,,,
34274726,Resting functional connectivity in the semantic appraisal network predicts accuracy of emotion identification,"Yang WFZ, Toller G, Shdo S, Kotz SA, Brown J, Seeley WW, Kramer JH, Miller BL, Rankin KP.",Neuroimage Clin. 2021;31:102755. doi: 10.1016/j.nicl.2021.102755. Epub 2021 Jul 7.,Yang WFZ,Neuroimage Clin,2021,2021/07/18,PMC8319356,,10.1016/j.nicl.2021.102755,,,,,,,,,,,
33936993,Regional brain changes in patients with diabetic optic neuropathy: a resting-state functional magnetic resonance imaging study,"Chen SY, Cai GQ, Liang RB, Yang QC, Min YL, Ge QM, Li B, Shi WQ, Li QY, Zeng XJ, Shao Y.",Quant Imaging Med Surg. 2021 May;11(5):2125-2137. doi: 10.21037/qims-20-453.,Chen SY,Quant Imaging Med Surg,2021,2021/05/03,PMC8047353,,10.21037/qims-20-453,,,,,,,,,,,
33383495,The imbalance between goal-directed and habitual systems in internet gaming disorder: Results from the disturbed thalamocortical communications,"Zhou W, Zheng H, Wang M, Zheng Y, Chen S, Wang MJ, Dong GH.",J Psychiatr Res. 2021 Feb;134:121-128. doi: 10.1016/j.jpsychires.2020.12.058. Epub 2020 Dec 22.,Zhou W,J Psychiatr Res,2021,2020/12/31,,,10.1016/j.jpsychires.2020.12.058,,,,,,,,,,,
34354568,Parietal Lobe Reorganization and Widespread Functional Connectivity Integration in Upper-Limb Amputees: A rs-fMRI Study,"Bao B, Wei H, Luo P, Zhu H, Hu W, Sun Y, Shen J, Zhu T, Lin J, Huang T, Li J, Wang Z, Li Y, Zheng X.",Front Neurosci. 2021 Jul 20;15:704079. doi: 10.3389/fnins.2021.704079. eCollection 2021.,Bao B,Front Neurosci,2021,2021/08/06,PMC8329664,,10.3389/fnins.2021.704079,,,,,,,,,,,
35027887,Resting-State Functional MRI Metrics in Patients With Chronic Mild Traumatic Brain Injury and Their Association With Clinical Cognitive Performance,"Vedaei F, Newberg AB, Alizadeh M, Muller J, Shahrampour S, Middleton D, Zabrecky G, Wintering N, Bazzan AJ, Monti DA, Mohamed FB.",Front Hum Neurosci. 2021 Dec 27;15:768485. doi: 10.3389/fnhum.2021.768485. eCollection 2021.,Vedaei F,Front Hum Neurosci,2021,2022/01/14,PMC8751629,,10.3389/fnhum.2021.768485,,,,,,,,,,,
33526323,Art therapy for Parkinson's disease,"Cucca A, Di Rocco A, Acosta I, Beheshti M, Berberian M, Bertisch HC, Droby A, Ettinger T, Hudson TE, Inglese M, Jung YJ, Mania DF, Quartarone A, Rizzo JR, Sharma K, Feigin A, Biagioni MC, Ghilardi MF.",Parkinsonism Relat Disord. 2021 Mar;84:148-154. doi: 10.1016/j.parkreldis.2021.01.013. Epub 2021 Jan 23.,Cucca A,Parkinsonism Relat Disord,2021,2021/02/02,,,10.1016/j.parkreldis.2021.01.013,,,,,,,,,,,
33040258,A multi-domain prognostic model of disorder of consciousness using resting-state fMRI and laboratory parameters,"Yu Y, Meng F, Zhang L, Liu X, Wu Y, Chen S, Tan X, Li X, Kuang S, Sun Y, Luo B.",Brain Imaging Behav. 2021 Aug;15(4):1966-1976. doi: 10.1007/s11682-020-00390-8. Epub 2020 Oct 11.,Yu Y,Brain Imaging Behav,2021,2020/10/11,,,10.1007/s11682-020-00390-8,,,,,,,,,,,
33444899,Altered brain intrinsic functional hubs and connectivity associated with relapse risk in heroin dependents undergoing methadone maintenance treatment: A resting-state fMRI study,"Wang L, Hu F, Wang W, Li Q, Li Y, Zhu J, Qin Y, Shi H, Li W, Wang Y.",Drug Alcohol Depend. 2021 Feb 1;219:108503. doi: 10.1016/j.drugalcdep.2020.108503. Epub 2021 Jan 2.,Wang L,Drug Alcohol Depend,2021,2021/01/14,,,10.1016/j.drugalcdep.2020.108503,,,,,,,,,,,
34215141,Neurobiological substrates of the positive formal thought disorder in schizophrenia revealed by seed connectome-based predictive modeling,"Chen J, Wensing T, Hoffstaedter F, Cieslik EC, Müller VI, Patil KR, Aleman A, Derntl B, Gruber O, Jardri R, Kogler L, Sommer IE, Eickhoff SB, Nickl-Jockschat T.",Neuroimage Clin. 2021;30:102666. doi: 10.1016/j.nicl.2021.102666. Epub 2021 Apr 30.,Chen J,Neuroimage Clin,2021,2021/07/03,PMC8105296,,10.1016/j.nicl.2021.102666,,,,,,,,,,,
34721270,Abnormal Stability of Dynamic Functional Architecture in Amyotrophic Lateral Sclerosis: A Preliminary Resting-State fMRI Study,"Wei J, Lin JH, Cai LM, Shi JY, Zhang XH, Zou ZY, Chen HJ.",Front Neurol. 2021 Oct 13;12:744688. doi: 10.3389/fneur.2021.744688. eCollection 2021.,Wei J,Front Neurol,2021,2021/11/01,PMC8548741,,10.3389/fneur.2021.744688,,,,,,,,,,,
34937587,Evaluating the performance of machine learning models for automatic diagnosis of patients with schizophrenia based on a single site dataset of 440 participants,"Lee LH, Chen CH, Chang WC, Lee PL, Shyu KK, Chen MH, Hsu JW, Bai YM, Su TP, Tu PC.",Eur Psychiatry. 2021 Dec 23;65(1):e1. doi: 10.1192/j.eurpsy.2021.2248.,Lee LH,Eur Psychiatry,2021,2021/12/23,PMC8792868,,10.1192/j.eurpsy.2021.2248,,,,,,,,,,,
34785511,Resting-state functional connectivity of the amygdala subregions in unmedicated patients with obsessive-compulsive disorder before and after cognitive behavioural therapy,"Gao J, Yang X, Chen X, Liu R, Wang P, Meng F, Li Z, Zhou Y.",J Psychiatry Neurosci. 2021 Nov 16;46(6):E628-E638. doi: 10.1503/jpn.210084. Print 2021 Nov-Dec.,Gao J,J Psychiatry Neurosci,2021,2021/11/17,PMC8598242,,10.1503/jpn.210084,,,,,,,,,,,
33755921,Identification of minimal hepatic encephalopathy based on dynamic functional connectivity,"Cheng Y, Zhang G, Zhang X, Li Y, Li J, Zhou J, Huang L, Xie S, Shen W.",Brain Imaging Behav. 2021 Oct;15(5):2637-2645. doi: 10.1007/s11682-021-00468-x. Epub 2021 Mar 23.,Cheng Y,Brain Imaging Behav,2021,2021/03/23,,,10.1007/s11682-021-00468-x,,,,,,,,,,,
34248485,Cognitive Profiles of Amyotrophic Lateral Sclerosis Differ in Resting-State Functional Connectivity: An fMRI Study,"Temp AGM, Dyrba M, Büttner C, Kasper E, Machts J, Kaufmann J, Vielhaber S, Teipel S, Prudlo J.",Front Neurosci. 2021 Jun 23;15:682100. doi: 10.3389/fnins.2021.682100. eCollection 2021.,Temp AGM,Front Neurosci,2021,2021/07/12,PMC8261303,,10.3389/fnins.2021.682100,,,,,,,,,,,
35153654,Acupuncture Treatment Decreased Temporal Variability of Dynamic Functional Connectivity in Chronic Tinnitus,"Wei Y, Zhang W, Li Y, Liu X, Zha B, Hu S, Wang Y, Wang X, Yu X, Yang J, Qiu B.",Front Neurosci. 2022 Jan 28;15:737993. doi: 10.3389/fnins.2021.737993. eCollection 2021.,Wei Y,Front Neurosci,2022,2022/02/14,PMC8835346,,10.3389/fnins.2021.737993,,,,,,,,,,,
33604877,Functional Brain Imaging and OCD,Soriano-Mas C.,Curr Top Behav Neurosci. 2021;49:269-300. doi: 10.1007/7854_2020_203.,Soriano-Mas C,Curr Top Behav Neurosci,2021,2021/02/19,,,10.1007/7854_2020_203,,,,,,,,,,,
34259578,Functional connectivity in multiple sclerosis modelled as connectome stability: A 5-year follow-up study,"Høgestøl EA, Ghezzo S, Nygaard GO, Espeseth T, Sowa P, Beyer MK, Harbo HF, Westlye LT, Hulst HE, Alnæs D.",Mult Scler. 2022 Apr;28(4):532-540. doi: 10.1177/13524585211030212. Epub 2021 Jul 14.,Høgestøl EA,Mult Scler,2022,2021/07/14,PMC8961247,,10.1177/13524585211030212,,,,,,,,,,,
34054684,Motor Symptom Lateralization Influences Cortico-Striatal Functional Connectivity in Parkinson's Disease,"Su W, Li K, Li CM, Ma XX, Zhao H, Chen M, Li SH, Wang R, Lou BH, Chen HB, Yan CZ.",Front Neurol. 2021 May 14;12:619631. doi: 10.3389/fneur.2021.619631. eCollection 2021.,Su W,Front Neurol,2021,2021/05/31,PMC8160303,,10.3389/fneur.2021.619631,,,,,,,,,,,
